user_id,watch_instance_id,watched_at,video_id,duration,watched_duration
6,24552452,2021-06-12 18:13:40.347392+00:00,25261,934,2
6,24552735,2021-06-12 18:21:45.362998+00:00,25262,398,398
6,24011079,2021-06-04 18:27:01.296468+00:00,24920,1589,55
6,24011800,2021-06-04 18:51:27.450857+00:00,24531,319,28
6,24249571,2021-06-08 11:19:02.187747+00:00,32825,317,15
6,26136607,2021-07-11 14:56:01.708808+00:00,28040,1494,2
6,24487133,2021-06-11 18:10:55.176817+00:00,25840,1251,17
6,24487136,2021-06-11 18:10:58.296319+00:00,25841,1826,1
6,24487143,2021-06-11 18:11:06.006693+00:00,25842,1082,6
6,24487158,2021-06-11 18:11:32.114666+00:00,26663,600,3
6,24487404,2021-06-11 18:17:39.860809+00:00,39121,3100,18
6,24487406,2021-06-11 18:17:44.104573+00:00,39126,3100,2
6,24206520,2021-06-07 17:59:12.344583+00:00,32640,2096,2
6,25295963,2021-06-25 17:10:54.722441+00:00,9135,1629,14
6,25296004,2021-06-25 17:11:49.159010+00:00,9268,1339,43
6,25298152,2021-06-25 18:00:20.126602+00:00,25996,859,859
6,25298154,2021-06-25 18:00:21.418661+00:00,25997,1064,0
6,25298171,2021-06-25 18:00:48.367360+00:00,26067,1190,0
6,25218092,2021-06-24 08:26:13.665112+00:00,25988,1599,1599
6,25297742,2021-06-25 17:49:56.415060+00:00,25905,54,54
6,24227937,2021-06-08 06:31:48.156838+00:00,27371,1536,14
6,24192841,2021-06-07 14:42:09.156320+00:00,24688,1706,1402
6,24249419,2021-06-08 11:17:03.575135+00:00,27516,1721,30
6,24249668,2021-06-08 11:20:14.987169+00:00,38428,486,0
6,25298170,2021-06-25 18:00:47.769014+00:00,26065,473,473
6,25298187,2021-06-25 18:01:02.254475+00:00,26066,1799,3
6,25326165,2021-06-26 09:49:59.351586+00:00,26972,822,0
6,24487169,2021-06-11 18:11:48.263314+00:00,26664,907,16
6,25356309,2021-06-27 02:05:56.379496+00:00,26069,1366,0
6,24424110,2021-06-10 18:24:49.636961+00:00,24865,1969,1884
6,24552968,2021-06-12 18:30:06.474527+00:00,38016,507,507
6,24076979,2021-06-05 18:29:41.182395+00:00,25413,2026,1945
6,24553784,2021-06-12 18:55:59.162422+00:00,25414,1210,1210
6,24487104,2021-06-11 18:10:18.960352+00:00,25425,1153,40
6,24552434,2021-06-12 18:13:11.300793+00:00,25169,873,672
6,24553441,2021-06-12 18:45:05.294144+00:00,25622,579,27
6,25451159,2021-06-28 18:57:24.743450+00:00,27155,1192,1192
6,25449899,2021-06-28 18:13:52.331691+00:00,26669,54,20
6,25451042,2021-06-28 18:51:29.773898+00:00,27099,515,4
6,24995912,2021-06-20 06:41:00.883301+00:00,25109,884,16
6,24551837,2021-06-12 17:58:08.759050+00:00,25168,2005,2005
6,25069448,2021-06-21 13:55:38.678702+00:00,25429,725,2
6,25069397,2021-06-21 13:54:49.189698+00:00,25428,1223,1223
6,25498381,2021-06-29 17:08:00.163403+00:00,17085,1221,84
6,24014534,2021-06-05 00:37:10.753390+00:00,25801,1692,1692
6,25082930,2021-06-21 17:38:28.567581+00:00,25802,1260,9
6,25083980,2021-06-21 18:00:48.721077+00:00,25835,1022,9
6,25084617,2021-06-21 18:15:11.368626+00:00,36984,972,5
6,25084651,2021-06-21 18:15:57.397293+00:00,34183,2221,35
6,25084964,2021-06-21 18:25:27.247418+00:00,30795,1966,23
6,25085021,2021-06-21 18:27:04.312823+00:00,31992,2044,1
6,25085049,2021-06-21 18:27:36.532651+00:00,32162,1984,30
6,24206219,2021-06-07 17:53:25.909257+00:00,32981,3612,439
6,26555095,2021-07-18 17:47:58.336806+00:00,32982,662,34
6,26554843,2021-07-18 17:42:14.412441+00:00,32673,54,3
6,25084204,2021-06-21 18:05:44.095687+00:00,25901,1423,1423
6,25193564,2021-06-23 17:23:47.173113+00:00,26374,1259,35
6,27021774,2021-07-27 03:25:55.163911+00:00,29131,822,2
6,25451309,2021-06-28 19:06:53.996888+00:00,27157,2639,0
6,27035847,2021-07-27 07:49:26.261012+00:00,47194,504,27
6,24249337,2021-06-08 11:15:55.694855+00:00,27098,1553,313
6,25928612,2021-07-07 18:09:20.583741+00:00,27849,1613,1613
6,27136606,2021-07-29 01:13:29.509111+00:00,30103,1495,212
6,27136610,2021-07-29 01:13:41.892237+00:00,30152,2016,0
6,27136936,2021-07-29 01:28:34.276892+00:00,30150,1754,1
6,27339881,2021-08-01 10:42:06.075443+00:00,25432,1073,1
6,27137461,2021-07-29 01:49:25.907002+00:00,30454,936,0
6,27137156,2021-07-29 01:38:02.134949+00:00,30151,2046,1880
6,25928947,2021-07-07 18:18:43.923384+00:00,27123,1528,1528
6,27137164,2021-07-29 01:38:37.261026+00:00,30326,2371,8
6,27137448,2021-07-29 01:49:06.206725+00:00,30327,1471,29
6,26095322,2021-07-10 17:55:20.171811+00:00,27156,1242,1242
6,24015043,2021-06-05 01:07:46.155795+00:00,24686,1589,0
6,26122412,2021-07-11 10:17:38.830191+00:00,27924,434,404
6,26134171,2021-07-11 14:13:45.993343+00:00,27927,979,38
6,26138154,2021-07-11 15:22:21.022611+00:00,28303,1560,1525
6,26152587,2021-07-12 02:44:23.204169+00:00,28412,995,995
6,26138215,2021-07-11 15:23:16.781244+00:00,28466,2185,2185
6,26167816,2021-07-12 08:25:01.298600+00:00,28470,492,492
6,26167842,2021-07-12 08:25:35.564740+00:00,28471,54,7
6,26169202,2021-07-12 08:54:35.720873+00:00,28689,1523,1421
6,26169224,2021-07-12 08:54:54.685674+00:00,28735,1209,1209
6,24014515,2021-06-05 00:35:46.144276+00:00,25593,54,0
6,24487097,2021-06-11 18:10:05.701923+00:00,25424,1245,0
6,26176734,2021-07-12 10:52:06.478837+00:00,28797,938,938
6,26189837,2021-07-12 14:30:28.259614+00:00,27199,1769,1769
6,26229230,2021-07-13 08:43:55.886983+00:00,28846,54,12
6,25451112,2021-06-28 18:54:40.794373+00:00,27122,1329,1329
6,24279714,2021-06-08 18:08:14.026436+00:00,29756,0,1846
6,26272477,2021-07-14 02:31:27.606765+00:00,29761,1095,1095
6,27178423,2021-07-29 14:10:16.774370+00:00,42420,2505,51
6,26229254,2021-07-13 08:44:21.621376+00:00,28961,987,1
6,27021758,2021-07-27 03:25:35.987111+00:00,29051,986,1
6,27181415,2021-07-29 14:30:03.775183+00:00,30678,2816,2
6,27021864,2021-07-27 03:28:12.792028+00:00,24529,365,0
6,27181486,2021-07-29 14:30:39.585978+00:00,30679,626,8
6,24014503,2021-06-05 00:35:01.651207+00:00,24685,365,25
6,26390929,2021-07-16 03:04:37.067647+00:00,28962,1424,948
6,27021755,2021-07-27 03:25:32.126844+00:00,29050,1872,1872
6,27102418,2021-07-28 09:41:56.182692+00:00,29195,918,53
6,27021855,2021-07-27 03:28:02.036871+00:00,29132,1057,10
6,26121273,2021-07-11 09:57:43.708017+00:00,24687,636,600
6,24014447,2021-06-05 00:30:19.680161+00:00,24690,1336,1
6,24237552,2021-06-08 08:44:24.729119+00:00,24692,1578,16
6,27136822,2021-07-29 01:23:39.297962+00:00,30154,2652,51
6,27137487,2021-07-29 01:50:26.085421+00:00,30455,1200,59
6,26272526,2021-07-14 02:32:32.625366+00:00,30596,1541,2
6,27182210,2021-07-29 14:36:14.230193+00:00,30597,1573,1573
6,25084952,2021-06-21 18:25:02.764706+00:00,30794,2941,1316
6,27181371,2021-07-29 14:29:41.025598+00:00,31058,1495,202
6,24249270,2021-06-08 11:15:10.605738+00:00,24694,1074,617
6,24384802,2021-06-10 09:15:22.786841+00:00,24696,1840,1812
6,24423730,2021-06-10 18:14:05.425531+00:00,24699,1258,1
6,24423758,2021-06-10 18:14:35.360947+00:00,24861,928,928
6,24355347,2021-06-09 23:58:32.587309+00:00,24698,1284,5
6,24423780,2021-06-10 18:15:17.942817+00:00,24863,1003,910
6,24424093,2021-06-10 18:24:29.199345+00:00,24864,548,24
6,24424200,2021-06-10 18:27:03.313386+00:00,24867,2111,2
6,27336914,2021-08-01 09:47:13.952594+00:00,24869,2283,2283
6,24424248,2021-06-10 18:28:05.268102+00:00,24870,489,7
6,24487035,2021-06-11 18:08:37.722169+00:00,25108,2163,5
6,27338852,2021-08-01 10:23:38.567610+00:00,25110,1730,1533
6,27370467,2021-08-02 03:05:38.120590+00:00,25434,961,961
6,24355353,2021-06-09 23:58:55.140115+00:00,24700,1352,286
6,24553432,2021-06-12 18:44:49.155486+00:00,25621,896,5
6,27443325,2021-08-03 06:55:27.213622+00:00,25624,1170,1
635,23996484,2021-06-04 14:15:37.510181+00:00,22247,389,9
635,23996470,2021-06-04 14:15:26.632537+00:00,22246,813,678
1512,24004310,2021-06-04 16:16:51.272344+00:00,19861,130,116
1512,24004437,2021-06-04 16:19:20.275940+00:00,22926,579,58
1512,24004401,2021-06-04 16:18:38.939932+00:00,19183,465,0
1642,24011206,2021-06-04 18:30:42.554165+00:00,31594,1177,20
1642,24011267,2021-06-04 18:32:46.898409+00:00,31592,369,0
1642,24011233,2021-06-04 18:31:42.300530+00:00,31596,601,263
1796,24007227,2021-06-04 17:09:01.912895+00:00,8160,1357,16
1831,25217827,2021-06-24 08:21:07.954833+00:00,42184,1646,0
1831,25570624,2021-07-01 07:54:44.530822+00:00,32851,1599,1170
1831,24873162,2021-06-18 03:54:41.832240+00:00,32716,742,742
1831,24898375,2021-06-18 11:18:11.564158+00:00,39517,640,58
1831,24984469,2021-06-20 02:20:58.085068+00:00,41713,54,54
1831,24949968,2021-06-19 09:20:40.786079+00:00,41446,1250,1250
1831,24985095,2021-06-20 02:42:33.888769+00:00,40980,1269,0
1831,24985449,2021-06-20 02:55:21.033620+00:00,40981,1301,781
1831,25754912,2021-07-04 16:20:04.181370+00:00,39767,1740,721
1831,27043211,2021-07-27 09:58:30.338376+00:00,43214,1861,1861
1831,24949934,2021-06-19 09:20:17.072604+00:00,41445,1861,0
1831,24975364,2021-06-19 17:02:00.819882+00:00,41447,1217,154
1831,25165501,2021-06-23 08:46:33.800767+00:00,41903,2486,2367
1831,25205148,2021-06-24 04:18:23.652532+00:00,42186,2730,2730
1831,26515453,2021-07-18 06:12:48.666248+00:00,33901,2793,18
1831,24861285,2021-06-17 17:31:10.729006+00:00,32853,4449,0
1831,25755006,2021-07-04 16:22:21.610631+00:00,41942,2261,2261
1831,25878294,2021-07-07 01:51:57.738373+00:00,43217,3747,5
1831,25905691,2021-07-07 11:02:16.985117+00:00,33059,1478,1478
1831,25944691,2021-07-08 06:05:38.374208+00:00,33101,2389,2198
1831,26275600,2021-07-14 04:05:49.410624+00:00,33353,54,34
1831,24039532,2021-06-05 08:52:55.212077+00:00,32200,1183,0
1831,26037036,2021-07-09 16:48:10.559178+00:00,33249,1066,1066
1831,25948080,2021-07-08 07:00:57.586853+00:00,33251,1622,163
1831,26280418,2021-07-14 05:48:09.377126+00:00,43212,2289,10
1831,26285312,2021-07-14 07:07:54.200366+00:00,33515,947,29
1831,26292713,2021-07-14 09:24:16.304483+00:00,43213,1200,5
1831,26292975,2021-07-14 09:27:52.216605+00:00,33700,1420,1420
1831,26575218,2021-07-19 06:53:18.575304+00:00,33903,2374,1512
1831,27030469,2021-07-27 06:27:56.784068+00:00,34097,1888,82
1831,27067606,2021-07-27 16:34:09.862850+00:00,43215,965,2
1831,27069393,2021-07-27 17:00:03.143679+00:00,34412,2488,3
1831,27040911,2021-07-27 09:24:38.360910+00:00,34235,1321,6
1831,27149980,2021-07-29 06:33:11.837247+00:00,34683,1256,2
1831,27172603,2021-07-29 12:54:13.124644+00:00,41516,1963,1963
1831,27216500,2021-07-30 06:02:49.643853+00:00,34906,1451,3
1831,27227068,2021-07-30 09:09:18.123810+00:00,35099,2143,3
1831,27228272,2021-07-30 09:32:09.088824+00:00,40782,1568,10
1831,27369399,2021-08-02 02:37:57.533966+00:00,35341,1276,1276
1831,27230810,2021-07-30 10:13:01.541488+00:00,35340,831,795
1831,27429098,2021-08-03 02:04:18.915790+00:00,40783,2030,2030
1831,27453777,2021-08-03 09:38:53.545395+00:00,35635,1809,1212
2610,24748523,2021-06-16 03:27:37.037070+00:00,6852,708,708
2610,27206333,2021-07-30 02:03:19.619635+00:00,8276,776,776
2610,24768192,2021-06-16 09:04:58.947679+00:00,6854,620,620
2610,24770359,2021-06-16 09:37:43.809840+00:00,6855,729,729
2610,24016043,2021-06-05 01:50:28.171742+00:00,5860,1032,1032
2610,24015780,2021-06-05 01:41:18.502882+00:00,5859,369,369
2610,24015635,2021-06-05 01:35:22.724567+00:00,24108,0,120
2610,24017677,2021-06-05 02:40:45.121546+00:00,5861,666,8
2610,24039583,2021-06-05 08:53:38.420831+00:00,5862,691,691
2610,24040649,2021-06-05 09:08:11.685356+00:00,5863,672,672
2610,24047624,2021-06-05 10:37:24.091535+00:00,5864,938,938
2610,24049482,2021-06-05 11:03:47.155793+00:00,5865,912,912
2610,24829208,2021-06-17 08:58:36.061179+00:00,6856,696,696
2610,24560279,2021-06-13 03:08:44.302986+00:00,5876,744,744
2610,24080705,2021-06-06 01:03:49.993004+00:00,5868,651,651
2610,24076349,2021-06-05 18:13:21.238218+00:00,5866,842,842
2610,24081013,2021-06-06 01:19:58.364671+00:00,5869,649,649
2610,24652216,2021-06-14 12:06:41.731428+00:00,5877,800,800
2610,24080527,2021-06-06 00:50:47.255387+00:00,5867,690,690
2610,24094286,2021-06-06 06:23:44.061008+00:00,5870,955,955
2610,24097562,2021-06-06 06:57:51.450876+00:00,5871,841,841
2610,24098685,2021-06-06 07:10:28.798394+00:00,5872,908,908
2610,24844912,2021-06-17 13:22:25.539437+00:00,6857,728,728
2610,24144872,2021-06-07 01:48:39.610894+00:00,5874,661,661
2610,24144179,2021-06-07 01:24:13.222040+00:00,5873,545,545
2610,24653415,2021-06-14 12:25:48.343035+00:00,5878,779,779
2610,25280213,2021-06-25 11:58:42.310079+00:00,8268,580,580
2610,25281614,2021-06-25 12:31:04.325166+00:00,8269,810,810
2610,24357712,2021-06-10 01:49:24.515879+00:00,5875,957,957
2610,24758093,2021-06-16 06:30:44.423043+00:00,6853,704,704
2610,24869955,2021-06-18 02:19:56.677711+00:00,6858,717,717
2610,24873035,2021-06-18 03:50:59.717126+00:00,6859,659,659
2610,24873544,2021-06-18 04:05:50.171525+00:00,6860,599,599
2610,24657258,2021-06-14 13:32:21.558281+00:00,6851,1177,1177
2610,24896219,2021-06-18 10:34:42.102027+00:00,6861,607,607
2610,25737271,2021-07-04 10:36:36.831028+00:00,8270,645,1
2610,25738392,2021-07-04 10:58:45.380300+00:00,8271,755,755
2610,24947190,2021-06-19 08:32:45.715008+00:00,6862,1135,1135
2610,24948462,2021-06-19 08:54:37.315801+00:00,6863,573,573
2610,24949822,2021-06-19 09:18:42.013487+00:00,6864,728,728
2610,24952162,2021-06-19 09:58:07.431192+00:00,6865,807,807
2610,24987151,2021-06-20 03:50:29.313098+00:00,6866,624,624
2610,24987737,2021-06-20 04:08:09.218236+00:00,6867,567,567
2610,25006811,2021-06-20 10:13:28.334672+00:00,6868,758,758
2610,25052714,2021-06-21 08:34:12.432682+00:00,6870,661,661
2610,25051647,2021-06-21 08:07:57.145856+00:00,6869,542,542
2610,25099961,2021-06-22 06:10:56.726955+00:00,8266,601,601
2610,25151658,2021-06-23 04:24:29.132486+00:00,8267,818,818
2610,26269368,2021-07-14 00:23:43.085417+00:00,8272,950,950
2610,27137172,2021-07-29 01:38:48.855293+00:00,8275,964,110
2610,26737041,2021-07-22 01:55:38.842576+00:00,8273,661,661
2610,26851607,2021-07-24 01:36:19.500296+00:00,8274,969,969
3418,25973134,2021-07-08 14:41:24.672428+00:00,5859,369,369
3418,26093507,2021-07-10 17:16:16.189760+00:00,5860,1032,0
3418,25931233,2021-07-07 20:39:05.454659+00:00,31592,369,11
3418,25931235,2021-07-07 20:39:15.268793+00:00,31594,1177,7
3418,25931238,2021-07-07 20:39:38.211875+00:00,31596,601,19
3418,25931276,2021-07-07 20:46:22.360950+00:00,24108,0,163
3418,25197328,2021-06-23 19:23:24.802418+00:00,31593,1032,352
3421,24319977,2021-06-09 10:50:42.769072+00:00,5863,672,252
3421,24439609,2021-06-11 05:37:47.637061+00:00,5865,912,229
3421,27185712,2021-07-29 15:09:34.083224+00:00,5871,841,0
3421,24472134,2021-06-11 14:06:30.814091+00:00,5866,842,280
3421,25869189,2021-07-06 17:04:39.176450+00:00,5869,649,649
3421,25878290,2021-07-07 01:51:51.998675+00:00,5870,955,71
3421,24026081,2021-06-05 05:44:07.538145+00:00,24108,0,36
3421,24042018,2021-06-05 09:25:32.680896+00:00,5859,369,369
3421,24042090,2021-06-05 09:26:23.194727+00:00,5860,1032,995
3421,24344789,2021-06-09 16:30:33.898162+00:00,5864,938,115
3421,24126653,2021-06-06 14:44:12.783643+00:00,5861,666,505
3421,24194667,2021-06-07 15:04:21.548671+00:00,5862,691,264
3421,24599259,2021-06-13 14:20:52.059672+00:00,5867,690,408
3421,25577257,2021-07-01 09:59:47.273549+00:00,5868,651,0
3421,27185764,2021-07-29 15:10:06.480315+00:00,5872,908,0
3439,24495490,2021-06-12 03:02:30.632539+00:00,241,25,25
3439,24495524,2021-06-12 03:03:19.327506+00:00,242,553,45
3439,24147014,2021-06-07 02:49:54.816830+00:00,248,687,0
3439,24897637,2021-06-18 11:03:47.505776+00:00,857,43,15
3439,24898122,2021-06-18 11:14:17.107336+00:00,858,661,622
3439,25012368,2021-06-20 12:07:16.008804+00:00,859,1051,881
3439,26828349,2021-07-23 13:34:57.139587+00:00,45086,506,9
3458,24020713,2021-06-05 04:03:45.455992+00:00,4179,603,45
3464,25659836,2021-07-02 23:55:40.047506+00:00,32852,1032,16
3464,26444444,2021-07-16 22:19:09.024552+00:00,34114,1312,0
3464,26444443,2021-07-16 22:19:07.232340+00:00,32913,1617,457
3464,24105586,2021-06-06 08:58:59.422382+00:00,33201,966,966
3464,24106529,2021-06-06 09:14:43.792495+00:00,33202,1901,939
3464,27358194,2021-08-01 16:54:47.386530+00:00,38870,2499,990
3464,24102492,2021-06-06 08:03:21.768927+00:00,33094,983,983
3464,24116735,2021-06-06 11:47:00.594006+00:00,34145,1202,1202
3464,24094985,2021-06-06 06:33:53.404902+00:00,33095,835,405
3464,24117757,2021-06-06 12:05:53.153903+00:00,34146,1128,1128
3464,25509156,2021-06-30 03:55:43.788032+00:00,32920,1901,1901
3464,24120573,2021-06-06 13:00:46.808349+00:00,38569,2196,417
3464,25872613,2021-07-06 18:14:47.170994+00:00,38570,2616,63
3464,25876014,2021-07-06 23:37:25.680402+00:00,38864,1364,1364
3464,24118789,2021-06-06 12:25:18.213802+00:00,34147,861,521
3464,24031317,2021-06-05 06:52:37.184422+00:00,32820,2062,18
3464,24104381,2021-06-06 08:37:30.739319+00:00,32821,1291,1291
3464,24104469,2021-06-06 08:39:00.365265+00:00,33012,1617,1441
3464,25713248,2021-07-04 01:10:27.798613+00:00,38861,1136,1136
3464,25762846,2021-07-04 20:58:50.466767+00:00,38862,1145,17
3464,26960800,2021-07-26 00:55:06.596636+00:00,38865,1536,1536
3464,25762848,2021-07-04 20:59:01.867065+00:00,38866,1017,18
3464,25509116,2021-06-30 03:54:25.837040+00:00,32919,835,9
3464,27136260,2021-07-29 00:57:55.006888+00:00,38867,1183,518
3464,27356443,2021-08-01 16:22:50.021051+00:00,38868,2825,1086
3664,25212044,2021-06-24 06:36:12.430636+00:00,41951,3241,892
3664,24626909,2021-06-14 05:34:52.839637+00:00,36022,1699,17
3664,26109363,2021-07-11 06:16:46.327404+00:00,17084,1714,1652
3664,24445190,2021-06-11 06:53:10.084751+00:00,40386,0,99
3664,24628551,2021-06-14 06:04:41.201307+00:00,35788,1722,1722
3664,24628628,2021-06-14 06:05:57.495069+00:00,35785,3790,261
3664,24050218,2021-06-05 11:14:53.819692+00:00,13045,1304,463
3664,24050358,2021-06-05 11:17:04.063326+00:00,36065,749,329
3664,24050422,2021-06-05 11:17:56.772751+00:00,36066,503,190
3664,24050424,2021-06-05 11:17:59.660566+00:00,36067,1716,0
3664,24050510,2021-06-05 11:19:13.086119+00:00,36148,3028,1095
3664,24055457,2021-06-05 12:45:38.262442+00:00,39762,1179,4
3664,24056221,2021-06-05 12:57:24.549587+00:00,6004,848,94
3664,24056243,2021-06-05 12:57:37.557889+00:00,6005,466,244
3664,24056270,2021-06-05 12:58:01.480144+00:00,6009,1226,174
3664,24056301,2021-06-05 12:58:32.391052+00:00,6011,2005,503
3664,25261907,2021-06-25 05:50:41.484156+00:00,13288,858,0
3664,25263711,2021-06-25 06:24:52.495480+00:00,42464,1095,0
3664,25261451,2021-06-25 05:42:18.644336+00:00,13284,1478,1478
3664,24076884,2021-06-05 18:26:57.045483+00:00,39155,560,0
3664,24090196,2021-06-06 05:24:58.019123+00:00,30992,1352,394
3664,24092460,2021-06-06 05:59:26.484491+00:00,36008,585,2
3664,24090274,2021-06-06 05:26:09.457309+00:00,10125,1262,444
3664,24151840,2021-06-07 04:46:55.382652+00:00,39925,286,10
3664,24152016,2021-06-07 04:50:15.514939+00:00,39156,0,72
3664,24152027,2021-06-07 04:50:29.494847+00:00,39104,0,12
3664,24090304,2021-06-06 05:26:39.721090+00:00,30944,1813,1813
3664,24183462,2021-06-07 12:08:05.797870+00:00,35470,1857,10
3664,24227721,2021-06-08 06:29:01.276700+00:00,35657,2066,2066
3664,24227730,2021-06-08 06:29:12.154087+00:00,35658,1478,8
3664,24152114,2021-06-07 04:52:24.157855+00:00,35469,2575,334
3664,24232008,2021-06-08 07:21:31.642376+00:00,40013,906,906
3664,25263591,2021-06-25 06:22:24.200190+00:00,13285,1158,703
3664,24507659,2021-06-12 06:35:50.593102+00:00,13160,1125,0
3664,26516213,2021-07-18 06:24:07.591015+00:00,45921,2157,2569
3664,24696238,2021-06-15 06:48:02.619045+00:00,31054,1567,1313
3664,24825043,2021-06-17 07:42:31.600640+00:00,41109,1454,1454
3664,26159271,2021-07-12 05:43:00.902343+00:00,15059,1063,0
3664,25183291,2021-06-23 14:26:09.132504+00:00,40879,2220,409
3664,25185692,2021-06-23 15:04:12.723092+00:00,42351,1764,1764
3664,25185892,2021-06-23 15:06:42.888860+00:00,42352,2870,56
3664,26060715,2021-07-10 07:13:22.029816+00:00,9801,1728,1706
3664,26279572,2021-07-14 05:32:09.028554+00:00,43816,2970,2970
3664,26057171,2021-07-10 06:16:53.958940+00:00,9800,1770,1770
3664,26159426,2021-07-12 05:45:55.416251+00:00,16021,801,37
3664,26159417,2021-07-12 05:45:47.014709+00:00,15063,791,8
3664,26159340,2021-07-12 05:44:23.188428+00:00,15064,585,585
3664,26161357,2021-07-12 06:20:54.116147+00:00,16020,899,813
3664,26161738,2021-07-12 06:27:58.637641+00:00,13,831,8
3664,26161795,2021-07-12 06:29:08.588378+00:00,18761,847,118
3664,26107850,2021-07-11 05:48:42.345067+00:00,17073,2129,2129
3664,26162070,2021-07-12 06:33:45.471292+00:00,17082,1248,1217
3664,26163870,2021-07-12 07:03:57.961691+00:00,17081,1674,215
3664,26283595,2021-07-14 06:41:23.489811+00:00,17078,1548,1
3664,27144670,2021-07-29 05:08:54.666973+00:00,44988,3751,3
3664,26286543,2021-07-14 07:27:03.162008+00:00,17074,1682,1682
3664,26287944,2021-07-14 07:53:20.193467+00:00,17075,2072,1569
3664,26287978,2021-07-14 07:53:54.381338+00:00,17080,1321,9
3664,26396580,2021-07-16 05:21:31.155538+00:00,44763,1152,1152
3664,26405264,2021-07-16 07:40:56.012009+00:00,43813,2400,7
3664,26405265,2021-07-16 07:40:59.221665+00:00,43942,2747,1
3664,27218448,2021-07-30 06:33:40.088108+00:00,47869,1304,1097
3664,27146109,2021-07-29 05:34:20.231640+00:00,47333,2804,2804
3664,27218455,2021-07-30 06:33:45.239270+00:00,47867,2289,398
3664,27142980,2021-07-29 04:32:28.851214+00:00,47584,1378,1378
3664,27440300,2021-08-03 06:12:27.419140+00:00,48354,922,25
3664,27440864,2021-08-03 06:20:02.927139+00:00,48270,119,119
3664,27441369,2021-08-03 06:27:20.867430+00:00,48150,1958,2
3664,27441597,2021-08-03 06:30:54.338208+00:00,46844,2034,73
3827,24023355,2021-06-05 05:00:36.344699+00:00,31592,369,0
5201,24036888,2021-06-05 08:10:31.525420+00:00,22247,389,38
5201,24036840,2021-06-05 08:09:51.751853+00:00,22246,813,270
5201,26637198,2021-07-20 07:48:30.941876+00:00,22251,580,56
5201,24155121,2021-06-07 05:40:43.719224+00:00,22252,641,641
5201,25678859,2021-07-03 08:01:04.474371+00:00,22249,1049,0
5201,24036915,2021-06-05 08:10:54.544470+00:00,22250,632,482
5201,26768372,2021-07-22 12:08:57.175756+00:00,22253,588,0
5243,25836046,2021-07-06 07:22:34.737394+00:00,35437,390,12
5243,25836095,2021-07-06 07:23:22.135577+00:00,38377,520,15
5243,24036524,2021-06-05 08:03:54.947291+00:00,22246,813,77
5243,24037018,2021-06-05 08:12:35.212293+00:00,22249,1049,512
5243,25854245,2021-07-06 12:42:13.185478+00:00,40188,1164,48
5243,25854305,2021-07-06 12:43:37.979479+00:00,39665,1963,92
5243,25835958,2021-07-06 07:21:07.520992+00:00,35431,358,291
5243,25836010,2021-07-06 07:22:04.254216+00:00,35432,304,92
5609,24528860,2021-06-12 11:50:33.329343+00:00,31594,1177,18
5609,24039759,2021-06-05 08:56:06.316953+00:00,31592,369,292
5609,24081964,2021-06-06 01:57:45.748699+00:00,31593,1032,724
5970,24042806,2021-06-05 09:35:47.145345+00:00,22926,579,0
5970,24042810,2021-06-05 09:35:50.303201+00:00,24814,404,0
6190,25087366,2021-06-21 20:57:19.933489+00:00,6860,599,491
6190,24742088,2021-06-15 20:17:19.364378+00:00,6855,729,3
6190,24402398,2021-06-10 13:12:20.215357+00:00,5870,955,955
6190,24403648,2021-06-10 13:33:02.507309+00:00,5871,841,841
6190,24615791,2021-06-13 21:20:50.349197+00:00,5877,800,800
6190,24354762,2021-06-09 22:07:39.012525+00:00,5867,690,690
6190,24354674,2021-06-09 21:50:06.577909+00:00,5866,842,842
6190,24283312,2021-06-08 22:17:55.719534+00:00,5860,1032,243
6190,24554495,2021-06-12 19:32:44.803669+00:00,5873,545,545
6190,24354822,2021-06-09 22:27:42.673357+00:00,5868,651,651
6190,24554647,2021-06-12 19:43:05.929895+00:00,5874,661,661
6190,24554940,2021-06-12 20:08:25.958064+00:00,5875,957,957
6190,24283408,2021-06-08 22:55:14.631780+00:00,5862,691,691
6190,25250939,2021-06-24 20:27:40.827739+00:00,6864,728,728
6190,24046440,2021-06-05 10:22:23.135881+00:00,31593,1032,918
6190,24046623,2021-06-05 10:24:31.630000+00:00,31594,1177,443
6190,24805172,2021-06-16 19:23:07.926165+00:00,6856,696,562
6190,24805751,2021-06-16 20:18:45.359339+00:00,6857,728,728
6190,24299391,2021-06-09 06:16:58.554063+00:00,5864,938,938
6190,24615759,2021-06-13 21:09:24.134513+00:00,5876,744,744
6190,24711805,2021-06-15 10:47:28.184931+00:00,6852,708,708
6190,24699255,2021-06-15 07:32:08.844717+00:00,5878,779,779
6190,24713413,2021-06-15 11:11:53.503884+00:00,6853,704,704
6190,24283307,2021-06-08 22:16:37.459755+00:00,24108,0,163
6190,24283310,2021-06-08 22:17:14.953275+00:00,5859,369,370
6190,24283350,2021-06-08 22:34:58.680870+00:00,5861,666,666
6190,24331042,2021-06-09 13:35:34.982000+00:00,5865,912,912
6190,24701134,2021-06-15 08:04:28.464490+00:00,6851,1177,1177
6190,24400129,2021-06-10 12:34:14.545863+00:00,5869,649,617
6190,24297482,2021-06-09 05:50:56.361510+00:00,5863,672,672
6190,24426234,2021-06-10 20:10:22.666805+00:00,5872,908,908
6190,24740975,2021-06-15 18:59:37.155723+00:00,6854,620,620
